plot,range,line,entry,source,rep,environment,id_sample,sample_name,experiment_name,sampling_identifier,variable_name,season,variable_value,date,variable_units
44,9,E18610T,2,Wang,2,Late planting date,44_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,3.098,20220808,LAI
44,9,E18610T,2,Wang,2,Late planting date,44_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,4.137,20220816,LAI
44,9,E18610T,2,Wang,2,Late planting date,44_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,4.436,20220816,LAI
44,9,E18610T,2,Wang,2,Late planting date,44_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,5.016,20220830,LAI
44,9,E18610T,2,Wang,2,Late planting date,44_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,4.793,20220830,LAI
45,9,E19269,3,Wang,2,Late planting date,45_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,0.9235,20220719,LAI
45,9,E19269,3,Wang,2,Late planting date,45_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,1.394,20220719,LAI
45,9,E19269,3,Wang,2,Late planting date,45_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,3.787,20220728,LAI
45,9,E19269,3,Wang,2,Late planting date,45_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,3.379,20220728,LAI
45,9,E19269,3,Wang,2,Late planting date,45_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,3.816,20220808,LAI
45,9,E19269,3,Wang,2,Late planting date,45_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,3.939,20220808,LAI
45,9,E19269,3,Wang,2,Late planting date,45_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,5.132,20220816,LAI
45,9,E19269,3,Wang,2,Late planting date,45_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,5.654,20220816,LAI
45,9,E19269,3,Wang,2,Late planting date,45_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,5.909,20220830,LAI
45,9,E19269,3,Wang,2,Late planting date,45_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,5.099,20220830,LAI
46,9,K18-2961,5,Schapaugh,2,Late planting date,46_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,3.474,20220719,LAI
46,9,K18-2961,5,Schapaugh,2,Late planting date,46_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,2.519,20220719,LAI
46,9,K18-2961,5,Schapaugh,2,Late planting date,46_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,5.352,20220728,LAI
46,9,K18-2961,5,Schapaugh,2,Late planting date,46_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,4.228,20220728,LAI
46,9,K18-2961,5,Schapaugh,2,Late planting date,46_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,6.095,20220808,LAI
46,9,K18-2961,5,Schapaugh,2,Late planting date,46_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,5.425,20220808,LAI
46,9,K18-2961,5,Schapaugh,2,Late planting date,46_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,6.918,20220816,LAI
46,9,K18-2961,5,Schapaugh,2,Late planting date,46_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,7.004,20220816,LAI
46,9,K18-2961,5,Schapaugh,2,Late planting date,46_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,6.425,20220830,LAI
46,9,K18-2961,5,Schapaugh,2,Late planting date,46_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,6.447,20220830,LAI
47,9,SA17-19056,6,Scaboo,2,Late planting date,47_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,3.508,20220719,LAI
47,9,SA17-19056,6,Scaboo,2,Late planting date,47_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,3.078,20220719,LAI
47,9,SA17-19056,6,Scaboo,2,Late planting date,47_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,4.036,20220728,LAI
47,9,SA17-19056,6,Scaboo,2,Late planting date,47_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,3.279,20220728,LAI
47,9,SA17-19056,6,Scaboo,2,Late planting date,47_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,3.697,20220808,LAI
47,9,SA17-19056,6,Scaboo,2,Late planting date,47_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,3.937,20220808,LAI
47,9,SA17-19056,6,Scaboo,2,Late planting date,47_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,5.6,20220816,LAI
47,9,SA17-19056,6,Scaboo,2,Late planting date,47_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,6.583,20220816,LAI
47,9,SA17-19056,6,Scaboo,2,Late planting date,47_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,6.371,20220830,LAI
47,9,SA17-19056,6,Scaboo,2,Late planting date,47_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,6.06,20220830,LAI
48,9,U14-910097,25,Checks,2,Late planting date,48_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,2.392,20220719,LAI
48,9,U14-910097,25,Checks,2,Late planting date,48_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,3.021,20220719,LAI
48,9,U14-910097,25,Checks,2,Late planting date,48_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,4.955,20220728,LAI
48,9,U14-910097,25,Checks,2,Late planting date,48_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,4.359,20220728,LAI
48,9,U14-910097,25,Checks,2,Late planting date,48_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,4.633,20220808,LAI
48,9,U14-910097,25,Checks,2,Late planting date,48_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,4.287,20220808,LAI
48,9,U14-910097,25,Checks,2,Late planting date,48_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,6.95,20220816,LAI
48,9,U14-910097,25,Checks,2,Late planting date,48_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,6.916,20220816,LAI
48,9,U14-910097,25,Checks,2,Late planting date,48_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,6.389,20220830,LAI
48,9,U14-910097,25,Checks,2,Late planting date,48_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,5.722,20220830,LAI
49,10,Hm17-07029,14,Leah,2,Late planting date,49_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,2.664,20220719,LAI
49,10,Hm17-07029,14,Leah,2,Late planting date,49_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,2.076,20220719,LAI
49,10,Hm17-07029,14,Leah,2,Late planting date,49_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,4.402,20220728,LAI
49,10,Hm17-07029,14,Leah,2,Late planting date,49_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,3.707,20220728,LAI
49,10,Hm17-07029,14,Leah,2,Late planting date,49_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,4.665,20220808,LAI
49,10,Hm17-07029,14,Leah,2,Late planting date,49_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,4.627,20220808,LAI
49,10,Hm17-07029,14,Leah,2,Late planting date,49_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,6.4,20220816,LAI
49,10,Hm17-07029,14,Leah,2,Late planting date,49_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,6.857,20220816,LAI
49,10,Hm17-07029,14,Leah,2,Late planting date,49_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,6.323,20220830,LAI
49,10,Hm17-07029,14,Leah,2,Late planting date,49_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,6.131,20220830,LAI
50,10,CR17-4112,17,Rainey,2,Late planting date,50_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,2.056,20220719,LAI
50,10,CR17-4112,17,Rainey,2,Late planting date,50_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,3.359,20220719,LAI
50,10,CR17-4112,17,Rainey,2,Late planting date,50_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,4.111,20220728,LAI
50,10,CR17-4112,17,Rainey,2,Late planting date,50_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,4.432,20220728,LAI
50,10,CR17-4112,17,Rainey,2,Late planting date,50_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,4.323,20220808,LAI
50,10,CR17-4112,17,Rainey,2,Late planting date,50_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,3.888,20220808,LAI
50,10,CR17-4112,17,Rainey,2,Late planting date,50_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,5.748,20220816,LAI
50,10,CR17-4112,17,Rainey,2,Late planting date,50_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,5.754,20220816,LAI
50,10,CR17-4112,17,Rainey,2,Late planting date,50_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,5.819,20220830,LAI
50,10,CR17-4112,17,Rainey,2,Late planting date,50_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,5.731,20220830,LAI
51,10,CR16-0042,15,Rainey,3,Late planting date,51_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,2.601,20220719,LAI
51,10,CR16-0042,15,Rainey,3,Late planting date,51_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,1.757,20220719,LAI
51,10,CR16-0042,15,Rainey,3,Late planting date,51_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,4.293,20220728,LAI
51,10,CR16-0042,15,Rainey,3,Late planting date,51_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,2.977,20220728,LAI
51,10,CR16-0042,15,Rainey,3,Late planting date,51_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,4.191,20220808,LAI
51,10,CR16-0042,15,Rainey,3,Late planting date,51_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,4.035,20220808,LAI
51,10,CR16-0042,15,Rainey,3,Late planting date,51_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,5.946,20220816,LAI
51,10,CR16-0042,15,Rainey,3,Late planting date,51_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,6.321,20220816,LAI
51,10,CR16-0042,15,Rainey,3,Late planting date,51_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,5.583,20220830,LAI
51,10,CR16-0042,15,Rainey,3,Late planting date,51_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,5.193,20220830,LAI
52,10,E19269,3,Wang,3,Late planting date,52_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,2.739,20220719,LAI
52,10,E19269,3,Wang,3,Late planting date,52_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,2.599,20220719,LAI
52,10,E19269,3,Wang,3,Late planting date,52_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,4.623,20220728,LAI
52,10,E19269,3,Wang,3,Late planting date,52_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,3.829,20220728,LAI
52,10,E19269,3,Wang,3,Late planting date,52_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,3.847,20220808,LAI
52,10,E19269,3,Wang,3,Late planting date,52_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,4.619,20220808,LAI
52,10,E19269,3,Wang,3,Late planting date,52_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,5.685,20220816,LAI
52,10,E19269,3,Wang,3,Late planting date,52_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,5.815,20220816,LAI
52,10,E19269,3,Wang,3,Late planting date,52_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,5.299,20220830,LAI
52,10,E19269,3,Wang,3,Late planting date,52_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,4.904,20220830,LAI
53,10,HM17-12161,12,Leah,3,Late planting date,53_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,1.966,20220719,LAI
53,10,HM17-12161,12,Leah,3,Late planting date,53_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,1.474,20220719,LAI
53,10,HM17-12161,12,Leah,3,Late planting date,53_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,3.013,20220728,LAI
53,10,HM17-12161,12,Leah,3,Late planting date,53_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,3.111,20220728,LAI
53,10,HM17-12161,12,Leah,3,Late planting date,53_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,3.055,20220808,LAI
53,10,HM17-12161,12,Leah,3,Late planting date,53_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,3.019,20220808,LAI
53,10,HM17-12161,12,Leah,3,Late planting date,53_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,3.927,20220816,LAI
53,10,HM17-12161,12,Leah,3,Late planting date,53_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,5.074,20220816,LAI
53,10,HM17-12161,12,Leah,3,Late planting date,53_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,4.071,20220830,LAI
53,10,HM17-12161,12,Leah,3,Late planting date,53_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,4.086,20220830,LAI
54,10,CR16-4386,20,Rainey,3,Late planting date,54_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,2.839,20220719,LAI
54,10,CR16-4386,20,Rainey,3,Late planting date,54_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,2.244,20220719,LAI
54,10,CR16-4386,20,Rainey,3,Late planting date,54_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,3.405,20220728,LAI
54,10,CR16-4386,20,Rainey,3,Late planting date,54_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,3.304,20220728,LAI
54,10,CR16-4386,20,Rainey,3,Late planting date,54_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,4.006,20220808,LAI
54,10,CR16-4386,20,Rainey,3,Late planting date,54_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,3.984,20220808,LAI
54,10,CR16-4386,20,Rainey,3,Late planting date,54_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,5.685,20220816,LAI
54,10,CR16-4386,20,Rainey,3,Late planting date,54_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,6.239,20220816,LAI
54,10,CR16-4386,20,Rainey,3,Late planting date,54_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,5.344,20220830,LAI
54,10,CR16-4386,20,Rainey,3,Late planting date,54_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,4.777,20220830,LAI
55,11,LD15-3818,11,Diers,3,Late planting date,55_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,1.866,20220719,LAI
55,11,LD15-3818,11,Diers,3,Late planting date,55_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,3.283,20220719,LAI
55,11,LD15-3818,11,Diers,3,Late planting date,55_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,3.685,20220728,LAI
55,11,LD15-3818,11,Diers,3,Late planting date,55_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,2.487,20220728,LAI
55,11,LD15-3818,11,Diers,3,Late planting date,55_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,3.736,20220808,LAI
55,11,LD15-3818,11,Diers,3,Late planting date,55_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,3.512,20220808,LAI
55,11,LD15-3818,11,Diers,3,Late planting date,55_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,5.26,20220816,LAI
55,11,LD15-3818,11,Diers,3,Late planting date,55_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,5.494,20220816,LAI
55,11,LD15-3818,11,Diers,3,Late planting date,55_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,5.02,20220830,LAI
55,11,LD15-3818,11,Diers,3,Late planting date,55_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,4.657,20220830,LAI
56,11,LD00-2817,23,Checks,3,Late planting date,56_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,2.852,20220719,LAI
56,11,LD00-2817,23,Checks,3,Late planting date,56_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,2.513,20220719,LAI
56,11,LD00-2817,23,Checks,3,Late planting date,56_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,3.789,20220728,LAI
56,11,LD00-2817,23,Checks,3,Late planting date,56_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,3.331,20220728,LAI
56,11,LD00-2817,23,Checks,3,Late planting date,56_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,3.309,20220808,LAI
56,11,LD00-2817,23,Checks,3,Late planting date,56_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,3.58,20220808,LAI
56,11,LD00-2817,23,Checks,3,Late planting date,56_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,5.436,20220816,LAI
56,11,LD00-2817,23,Checks,3,Late planting date,56_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,5.386,20220816,LAI
56,11,LD00-2817,23,Checks,3,Late planting date,56_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,5.764,20220830,LAI
56,11,LD00-2817,23,Checks,3,Late planting date,56_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,5.168,20220830,LAI
57,11,K18-2961,5,Schapaugh,3,Late planting date,57_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,1.574,20220719,LAI
57,11,K18-2961,5,Schapaugh,3,Late planting date,57_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,2.663,20220719,LAI
57,11,K18-2961,5,Schapaugh,3,Late planting date,57_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,3.217,20220728,LAI
57,11,K18-2961,5,Schapaugh,3,Late planting date,57_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,4.239,20220728,LAI
57,11,K18-2961,5,Schapaugh,3,Late planting date,57_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,4.487,20220808,LAI
57,11,K18-2961,5,Schapaugh,3,Late planting date,57_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,4.388,20220808,LAI
57,11,K18-2961,5,Schapaugh,3,Late planting date,57_A_ACRE-Biomass_Late_y22_LAI_sampling-4,A,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,6.4,20220816,LAI
57,11,K18-2961,5,Schapaugh,3,Late planting date,57_B_ACRE-Biomass_Late_y22_LAI_sampling-4,B,ACRE Public Biomass,sampling-4,Leaf Area Index,2022,6.579,20220816,LAI
57,11,K18-2961,5,Schapaugh,3,Late planting date,57_A_ACRE-Biomass_Late_y22_LAI_sampling-5,A,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,6.695,20220830,LAI
57,11,K18-2961,5,Schapaugh,3,Late planting date,57_B_ACRE-Biomass_Late_y22_LAI_sampling-5,B,ACRE Public Biomass,sampling-5,Leaf Area Index,2022,5.902,20220830,LAI
58,11,CR17-4112,17,Rainey,3,Late planting date,58_A_ACRE-Biomass_Late_y22_LAI_sampling-1,A,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,2.048,20220719,LAI
58,11,CR17-4112,17,Rainey,3,Late planting date,58_B_ACRE-Biomass_Late_y22_LAI_sampling-1,B,ACRE Public Biomass,sampling-1,Leaf Area Index,2022,2.629,20220719,LAI
58,11,CR17-4112,17,Rainey,3,Late planting date,58_A_ACRE-Biomass_Late_y22_LAI_sampling-2,A,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,3.725,20220728,LAI
58,11,CR17-4112,17,Rainey,3,Late planting date,58_B_ACRE-Biomass_Late_y22_LAI_sampling-2,B,ACRE Public Biomass,sampling-2,Leaf Area Index,2022,3.688,20220728,LAI
58,11,CR17-4112,17,Rainey,3,Late planting date,58_B_ACRE-Biomass_Late_y22_LAI_sampling-3,B,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,4.154,20220808,LAI
58,11,CR17-4112,17,Rainey,3,Late planting date,58_A_ACRE-Biomass_Late_y22_LAI_sampling-3,A,ACRE Public Biomass,sampling-3,Leaf Area Index,2022,4.082,20220808,LAI
